Arrival Date,Arrival Date (Day),Arrival Date (Hour),Arrival Date (Minute),Arrival Date (Month),Arrival Date (Quarter),Arrival Date (Second),Arrival Date (Week),Arrival Date (Year),Arrival Date (Epoch days),Arrival Date (Epoch seconds),Dispatch Date,Dispatch Date (Day),Dispatch Date (Hour),Dispatch Date (Minute),Dispatch Date (Month),Dispatch Date (Quarter),Dispatch Date (Second),Dispatch Date (Week),Dispatch Date (Year),Dispatch Date (Epoch days),Dispatch Date (Epoch seconds),From Source,Ordered ID,To Destination,Truck ID,Warehouse IDs
30/6/2019,30,00,00,06,2,00,26,2019,18077,1561852800,28/6/2019,28,00,00,06,2,00,26,2019,18075,1561680000,PROVIDER1022,ORD2343,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,29/6/2019,29,00,00,06,2,00,26,2019,18076,1561766400,PROVIDER1021,ORD2344,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,30/6/2019,30,00,00,06,2,00,26,2019,18077,1561852800,PROVIDER1021,ORD2345,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,1/7/2019,01,00,00,07,3,00,26,2019,18078,1561939200,PROVIDER1022,ORD2346,WSW1001,TRU1009,WSW1001
4/7/2019,04,00,00,07,3,00,27,2019,18081,1562198400,2/7/2019,02,00,00,07,3,00,27,2019,18079,1562025600,PROVIDER1021,ORD2347,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,3/7/2019,03,00,00,07,3,00,27,2019,18080,1562112000,PROVIDER1021,ORD2348,WSW1001,TRU1009,WSW1001
6/7/2019,06,00,00,07,3,00,27,2019,18083,1562371200,4/7/2019,04,00,00,07,3,00,27,2019,18081,1562198400,PROVIDER1021,ORD2349,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,5/7/2019,05,00,00,07,3,00,27,2019,18082,1562284800,PROVIDER1021,ORD2350,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,6/7/2019,06,00,00,07,3,00,27,2019,18083,1562371200,PROVIDER1021,ORD2351,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,7/7/2019,07,00,00,07,3,00,27,2019,18084,1562457600,PROVIDER1021,ORD2352,WSW1001,TRU1009,WSW1001
10/7/2019,10,00,00,07,3,00,28,2019,18087,1562716800,8/7/2019,08,00,00,07,3,00,27,2019,18085,1562544000,PROVIDER1021,ORD2353,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,9/7/2019,09,00,00,07,3,00,28,2019,18086,1562630400,PROVIDER1021,ORD2354,WSW1001,TRU1009,WSW1001
12/7/2019,12,00,00,07,3,00,28,2019,18089,1562889600,10/7/2019,10,00,00,07,3,00,28,2019,18087,1562716800,PROVIDER1021,ORD2355,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,11/7/2019,11,00,00,07,3,00,28,2019,18088,1562803200,PROVIDER1021,ORD2356,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,12/7/2019,12,00,00,07,3,00,28,2019,18089,1562889600,PROVIDER1021,ORD2357,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,13/7/2019,13,00,00,07,3,00,28,2019,18090,1562976000,PROVIDER1021,ORD2358,WSW1001,TRU1009,WSW1001
16/7/2019,16,00,00,07,3,00,29,2019,18093,1563235200,14/7/2019,14,00,00,07,3,00,28,2019,18091,1563062400,PROVIDER1021,ORD2359,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,15/7/2019,15,00,00,07,3,00,28,2019,18092,1563148800,PROVIDER1021,ORD2360,WSW1001,TRU1009,WSW1001
18/7/2019,18,00,00,07,3,00,29,2019,18095,1563408000,16/7/2019,16,00,00,07,3,00,29,2019,18093,1563235200,PROVIDER1022,ORD2361,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,17/7/2019,17,00,00,07,3,00,29,2019,18094,1563321600,PROVIDER1022,ORD2362,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,18/7/2019,18,00,00,07,3,00,29,2019,18095,1563408000,PROVIDER1022,ORD2363,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,19/7/2019,19,00,00,07,3,00,29,2019,18096,1563494400,PROVIDER1022,ORD2364,WSW1001,TRU1009,WSW1001
22/7/2019,22,00,00,07,3,00,29,2019,18099,1563753600,20/7/2019,20,00,00,07,3,00,29,2019,18097,1563580800,PROVIDER1022,ORD2365,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,21/7/2019,21,00,00,07,3,00,29,2019,18098,1563667200,PROVIDER1022,ORD2366,WSW1001,TRU1009,WSW1001
24/7/2019,24,00,00,07,3,00,30,2019,18101,1563926400,22/7/2019,22,00,00,07,3,00,29,2019,18099,1563753600,PROVIDER1022,ORD2367,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,23/7/2019,23,00,00,07,3,00,30,2019,18100,1563840000,PROVIDER1022,ORD2368,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,24/7/2019,24,00,00,07,3,00,30,2019,18101,1563926400,PROVIDER1022,ORD2369,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,25/7/2019,25,00,00,07,3,00,30,2019,18102,1564012800,PROVIDER1022,ORD2370,WSW1001,TRU1009,WSW1001
28/7/2019,28,00,00,07,3,00,30,2019,18105,1564272000,26/7/2019,26,00,00,07,3,00,30,2019,18103,1564099200,PROVIDER1022,ORD2371,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,27/7/2019,27,00,00,07,3,00,30,2019,18104,1564185600,PROVIDER1022,ORD2372,WSW1001,TRU1009,WSW1001
30/7/2019,30,00,00,07,3,00,31,2019,18107,1564444800,28/7/2019,28,00,00,07,3,00,30,2019,18105,1564272000,PROVIDER1022,ORD2373,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,29/7/2019,29,00,00,07,3,00,30,2019,18106,1564358400,PROVIDER1022,ORD2374,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,30/7/2019,30,00,00,07,3,00,31,2019,18107,1564444800,PROVIDER1022,ORD2375,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,31/7/2019,31,00,00,07,3,00,31,2019,18108,1564531200,PROVIDER1022,ORD2376,WSW1001,TRU1009,WSW1001
3/8/2019,03,00,00,08,3,00,31,2019,18111,1564790400,1/8/2019,01,00,00,08,3,00,31,2019,18109,1564617600,PROVIDER1022,ORD2377,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,2/8/2019,02,00,00,08,3,00,31,2019,18110,1564704000,PROVIDER1022,ORD2378,WSW1001,TRU1009,WSW1001
5/8/2019,05,00,00,08,3,00,31,2019,18113,1564963200,3/8/2019,03,00,00,08,3,00,31,2019,18111,1564790400,PROVIDER1022,ORD2379,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,4/8/2019,04,00,00,08,3,00,31,2019,18112,1564876800,PROVIDER1022,ORD2380,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,5/8/2019,05,00,00,08,3,00,31,2019,18113,1564963200,PROVIDER1022,ORD2381,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,6/8/2019,06,00,00,08,3,00,32,2019,18114,1565049600,PROVIDER1022,ORD2382,WSW1001,TRU1009,WSW1001
9/8/2019,09,00,00,08,3,00,32,2019,18117,1565308800,7/8/2019,07,00,00,08,3,00,32,2019,18115,1565136000,PROVIDER1022,ORD2383,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,8/8/2019,08,00,00,08,3,00,32,2019,18116,1565222400,PROVIDER1022,ORD2384,WSW1001,TRU1009,WSW1001
11/8/2019,11,00,00,08,3,00,32,2019,18119,1565481600,9/8/2019,09,00,00,08,3,00,32,2019,18117,1565308800,PROVIDER1022,ORD2385,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,10/8/2019,10,00,00,08,3,00,32,2019,18118,1565395200,PROVIDER1022,ORD2386,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,11/8/2019,11,00,00,08,3,00,32,2019,18119,1565481600,PROVIDER1022,ORD2387,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,12/8/2019,12,00,00,08,3,00,32,2019,18120,1565568000,PROVIDER1022,ORD2388,WSW1001,TRU1009,WSW1001
15/8/2019,15,00,00,08,3,00,33,2019,18123,1565827200,13/8/2019,13,00,00,08,3,00,33,2019,18121,1565654400,PROVIDER1022,ORD2389,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,14/8/2019,14,00,00,08,3,00,33,2019,18122,1565740800,PROVIDER1022,ORD2390,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,15/8/2019,15,00,00,08,3,00,33,2019,18123,1565827200,PROVIDER1022,ORD2391,WSW1001,TRU1009,WSW1001
18/8/2019,18,00,00,08,3,00,33,2019,18126,1566086400,16/8/2019,16,00,00,08,3,00,33,2019,18124,1565913600,PROVIDER1022,ORD2392,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,17/8/2019,17,00,00,08,3,00,33,2019,18125,1566000000,PROVIDER1022,ORD2393,WSW1001,TRU1009,WSW1001
20/8/2019,20,00,00,08,3,00,34,2019,18128,1566259200,18/8/2019,18,00,00,08,3,00,33,2019,18126,1566086400,PROVIDER1022,ORD2394,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,19/8/2019,19,00,00,08,3,00,33,2019,18127,1566172800,PROVIDER1022,ORD2395,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,20/8/2019,20,00,00,08,3,00,34,2019,18128,1566259200,PROVIDER1021,ORD2396,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,21/8/2019,21,00,00,08,3,00,34,2019,18129,1566345600,PROVIDER1021,ORD2397,WSW1001,TRU1009,WSW1001
24/8/2019,24,00,00,08,3,00,34,2019,18132,1566604800,22/8/2019,22,00,00,08,3,00,34,2019,18130,1566432000,PROVIDER1021,ORD2398,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,23/8/2019,23,00,00,08,3,00,34,2019,18131,1566518400,PROVIDER1021,ORD2399,WSW1001,TRU1009,WSW1001
26/8/2019,26,00,00,08,3,00,34,2019,18134,1566777600,24/8/2019,24,00,00,08,3,00,34,2019,18132,1566604800,PROVIDER1021,ORD2400,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,25/8/2019,25,00,00,08,3,00,34,2019,18133,1566691200,PROVIDER1022,ORD2401,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,26/8/2019,26,00,00,08,3,00,34,2019,18134,1566777600,PROVIDER1021,ORD2402,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,27/8/2019,27,00,00,08,3,00,35,2019,18135,1566864000,PROVIDER1022,ORD2403,WSW1001,TRU1009,WSW1001
30/8/2019,30,00,00,08,3,00,35,2019,18138,1567123200,28/8/2019,28,00,00,08,3,00,35,2019,18136,1566950400,PROVIDER1022,ORD2404,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,29/8/2019,29,00,00,08,3,00,35,2019,18137,1567036800,PROVIDER1022,ORD2405,WSW1001,TRU1009,WSW1001
1/9/2019,01,00,00,09,3,00,35,2019,18140,1567296000,30/8/2019,30,00,00,08,3,00,35,2019,18138,1567123200,PROVIDER1022,ORD2406,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,31/8/2019,31,00,00,08,3,00,35,2019,18139,1567209600,PROVIDER1022,ORD2407,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,1/9/2019,01,00,00,09,3,00,35,2019,18140,1567296000,PROVIDER1022,ORD2408,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,2/9/2019,02,00,00,09,3,00,35,2019,18141,1567382400,PROVIDER1022,ORD2409,WSW1001,TRU1009,WSW1001
5/9/2019,05,00,00,09,3,00,36,2019,18144,1567641600,3/9/2019,03,00,00,09,3,00,36,2019,18142,1567468800,PROVIDER1022,ORD2410,WSW1001,TRU1009,WSW1001
6/9/2019,06,00,00,09,3,00,36,2019,18145,1567728000,4/9/2019,04,00,00,09,3,00,36,2019,18143,1567555200,PROVIDER1022,ORD2411,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,5/9/2019,05,00,00,09,3,00,36,2019,18144,1567641600,PROVIDER1022,ORD2412,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,6/9/2019,06,00,00,09,3,00,36,2019,18145,1567728000,PROVIDER1022,ORD2413,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,7/9/2019,07,00,00,09,3,00,36,2019,18146,1567814400,PROVIDER1022,ORD2414,WSW1001,TRU1009,WSW1001
10/9/2019,10,00,00,09,3,00,37,2019,18149,1568073600,8/9/2019,08,00,00,09,3,00,36,2019,18147,1567900800,PROVIDER1022,ORD2415,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,9/9/2019,09,00,00,09,3,00,36,2019,18148,1567987200,PROVIDER1022,ORD2416,WSW1001,TRU1009,WSW1001
12/9/2019,12,00,00,09,3,00,37,2019,18151,1568246400,10/9/2019,10,00,00,09,3,00,37,2019,18149,1568073600,PROVIDER1022,ORD2417,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,11/9/2019,11,00,00,09,3,00,37,2019,18150,1568160000,PROVIDER1022,ORD2418,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,12/9/2019,12,00,00,09,3,00,37,2019,18151,1568246400,PROVIDER1022,ORD2419,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,13/9/2019,13,00,00,09,3,00,37,2019,18152,1568332800,PROVIDER1022,ORD2420,WSW1001,TRU1009,WSW1001
16/9/2019,16,00,00,09,3,00,37,2019,18155,1568592000,14/9/2019,14,00,00,09,3,00,37,2019,18153,1568419200,PROVIDER1022,ORD2421,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,15/9/2019,15,00,00,09,3,00,37,2019,18154,1568505600,PROVIDER1022,ORD2422,WSW1001,TRU1009,WSW1001
18/9/2019,18,00,00,09,3,00,38,2019,18157,1568764800,16/9/2019,16,00,00,09,3,00,37,2019,18155,1568592000,PROVIDER1022,ORD2423,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,17/9/2019,17,00,00,09,3,00,38,2019,18156,1568678400,PROVIDER1022,ORD2424,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,18/9/2019,18,00,00,09,3,00,38,2019,18157,1568764800,PROVIDER1022,ORD2425,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,19/9/2019,19,00,00,09,3,00,38,2019,18158,1568851200,PROVIDER1022,ORD2426,WSW1001,TRU1009,WSW1001
22/9/2019,22,00,00,09,3,00,38,2019,18161,1569110400,20/9/2019,20,00,00,09,3,00,38,2019,18159,1568937600,PROVIDER1022,ORD2427,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,21/9/2019,21,00,00,09,3,00,38,2019,18160,1569024000,PROVIDER1022,ORD2428,WSW1001,TRU1009,WSW1001
24/9/2019,24,00,00,09,3,00,39,2019,18163,1569283200,22/9/2019,22,00,00,09,3,00,38,2019,18161,1569110400,PROVIDER1022,ORD2429,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,23/9/2019,23,00,00,09,3,00,38,2019,18162,1569196800,PROVIDER1022,ORD2430,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,24/9/2019,24,00,00,09,3,00,39,2019,18163,1569283200,PROVIDER1022,ORD2431,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,25/9/2019,25,00,00,09,3,00,39,2019,18164,1569369600,PROVIDER1022,ORD2432,WSW1001,TRU1009,WSW1001
28/9/2019,28,00,00,09,3,00,39,2019,18167,1569628800,26/9/2019,26,00,00,09,3,00,39,2019,18165,1569456000,PROVIDER1022,ORD2433,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,27/9/2019,27,00,00,09,3,00,39,2019,18166,1569542400,PROVIDER1022,ORD2434,WSW1001,TRU1009,WSW1001
30/9/2019,30,00,00,09,3,00,39,2019,18169,1569801600,28/9/2019,28,00,00,09,3,00,39,2019,18167,1569628800,PROVIDER1022,ORD2435,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,29/9/2019,29,00,00,09,3,00,39,2019,18168,1569715200,PROVIDER1021,ORD2436,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,30/9/2019,30,00,00,09,3,00,39,2019,18169,1569801600,PROVIDER1022,ORD2437,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,1/10/2019,01,00,00,10,4,00,40,2019,18170,1569888000,PROVIDER1022,ORD2438,WSW1001,TRU1009,WSW1001
4/10/2019,04,00,00,10,4,00,40,2019,18173,1570147200,2/10/2019,02,00,00,10,4,00,40,2019,18171,1569974400,PROVIDER1022,ORD2439,WSW1001,TRU1009,WSW1001
"",,,,,,,,,0,0,3/10/2019,03,00,00,10,4,00,40,2019,18172,1570060800,PROVIDER1022,ORD2440,WSW1001,TRU1009,WSW1001
6/10/2019,06,00,00,10,4,00,40,2019,18175,1570320000,4/10/2019,04,00,00,10,4,00,40,2019,18173,1570147200,PROVIDER1021,ORD2441,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,5/10/2019,05,00,00,10,4,00,40,2019,18174,1570233600,PROVIDER1021,ORD2442,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,6/10/2019,06,00,00,10,4,00,40,2019,18175,1570320000,PROVIDER1021,ORD2443,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,7/10/2019,07,00,00,10,4,00,40,2019,18176,1570406400,PROVIDER1021,ORD2444,WSE1001,TRU1010,WSE1001
10/10/2019,10,00,00,10,4,00,41,2019,18179,1570665600,8/10/2019,08,00,00,10,4,00,41,2019,18177,1570492800,PROVIDER1021,ORD2445,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,9/10/2019,09,00,00,10,4,00,41,2019,18178,1570579200,PROVIDER1022,ORD2446,WSE1001,TRU1010,WSE1001
12/10/2019,12,00,00,10,4,00,41,2019,18181,1570838400,10/10/2019,10,00,00,10,4,00,41,2019,18179,1570665600,PROVIDER1022,ORD2447,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,11/10/2019,11,00,00,10,4,00,41,2019,18180,1570752000,PROVIDER1022,ORD2448,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,12/10/2019,12,00,00,10,4,00,41,2019,18181,1570838400,PROVIDER1022,ORD2449,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,13/10/2019,13,00,00,10,4,00,41,2019,18182,1570924800,PROVIDER1022,ORD2450,WSE1001,TRU1010,WSE1001
16/10/2019,16,00,00,10,4,00,42,2019,18185,1571184000,14/10/2019,14,00,00,10,4,00,41,2019,18183,1571011200,PROVIDER1022,ORD2451,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,15/10/2019,15,00,00,10,4,00,42,2019,18184,1571097600,PROVIDER1022,ORD2452,WSE1001,TRU1010,WSE1001
18/10/2019,18,00,00,10,4,00,42,2019,18187,1571356800,16/10/2019,16,00,00,10,4,00,42,2019,18185,1571184000,PROVIDER1022,ORD2453,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,17/10/2019,17,00,00,10,4,00,42,2019,18186,1571270400,PROVIDER1022,ORD2454,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,18/10/2019,18,00,00,10,4,00,42,2019,18187,1571356800,PROVIDER1022,ORD2455,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,19/10/2019,19,00,00,10,4,00,42,2019,18188,1571443200,PROVIDER1022,ORD2456,WSE1001,TRU1010,WSE1001
22/10/2019,22,00,00,10,4,00,43,2019,18191,1571702400,20/10/2019,20,00,00,10,4,00,42,2019,18189,1571529600,PROVIDER1021,ORD2457,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,21/10/2019,21,00,00,10,4,00,42,2019,18190,1571616000,PROVIDER1021,ORD2458,WSE1001,TRU1010,WSE1001
24/10/2019,24,00,00,10,4,00,43,2019,18193,1571875200,22/10/2019,22,00,00,10,4,00,43,2019,18191,1571702400,PROVIDER1021,ORD2459,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,23/10/2019,23,00,00,10,4,00,43,2019,18192,1571788800,PROVIDER1021,ORD2460,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,24/10/2019,24,00,00,10,4,00,43,2019,18193,1571875200,PROVIDER1021,ORD2461,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,25/10/2019,25,00,00,10,4,00,43,2019,18194,1571961600,PROVIDER1022,ORD2462,WSE1001,TRU1010,WSE1001
28/10/2019,28,00,00,10,4,00,43,2019,18197,1572220800,26/10/2019,26,00,00,10,4,00,43,2019,18195,1572048000,PROVIDER1022,ORD2463,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,27/10/2019,27,00,00,10,4,00,43,2019,18196,1572134400,PROVIDER1022,ORD2464,WSE1001,TRU1010,WSE1001
30/10/2019,30,00,00,10,4,00,44,2019,18199,1572393600,28/10/2019,28,00,00,10,4,00,43,2019,18197,1572220800,PROVIDER1022,ORD2465,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,29/10/2019,29,00,00,10,4,00,44,2019,18198,1572307200,PROVIDER1022,ORD2466,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,30/10/2019,30,00,00,10,4,00,44,2019,18199,1572393600,PROVIDER1022,ORD2467,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,31/10/2019,31,00,00,10,4,00,44,2019,18200,1572480000,PROVIDER1022,ORD2468,WSE1001,TRU1010,WSE1001
3/11/2019,03,00,00,11,4,00,44,2019,18203,1572739200,1/11/2019,01,00,00,11,4,00,44,2019,18201,1572566400,PROVIDER1022,ORD2469,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,2/11/2019,02,00,00,11,4,00,44,2019,18202,1572652800,PROVIDER1022,ORD2470,WSE1001,TRU1010,WSE1001
5/11/2019,05,00,00,11,4,00,45,2019,18205,1572912000,3/11/2019,03,00,00,11,4,00,44,2019,18203,1572739200,PROVIDER1022,ORD2471,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,4/11/2019,04,00,00,11,4,00,44,2019,18204,1572825600,PROVIDER1022,ORD2472,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,5/11/2019,05,00,00,11,4,00,45,2019,18205,1572912000,PROVIDER1021,ORD2473,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,6/11/2019,06,00,00,11,4,00,45,2019,18206,1572998400,PROVIDER1022,ORD2474,WSE1001,TRU1010,WSE1001
9/11/2019,09,00,00,11,4,00,45,2019,18209,1573257600,7/11/2019,07,00,00,11,4,00,45,2019,18207,1573084800,PROVIDER1022,ORD2475,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,8/11/2019,08,00,00,11,4,00,45,2019,18208,1573171200,PROVIDER1021,ORD2476,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,9/11/2019,09,00,00,11,4,00,45,2019,18209,1573257600,PROVIDER1021,ORD2477,WSE1001,TRU1010,WSE1001
12/11/2019,12,00,00,11,4,00,46,2019,18212,1573516800,10/11/2019,10,00,00,11,4,00,45,2019,18210,1573344000,PROVIDER1022,ORD2478,WSE1001,TRU1010,WSE1001
13/11/2019,13,00,00,11,4,00,46,2019,18213,1573603200,11/11/2019,11,00,00,11,4,00,45,2019,18211,1573430400,PROVIDER1022,ORD2479,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,12/11/2019,12,00,00,11,4,00,46,2019,18212,1573516800,PROVIDER1021,ORD2480,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,13/11/2019,13,00,00,11,4,00,46,2019,18213,1573603200,PROVIDER1022,ORD2481,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,14/11/2019,14,00,00,11,4,00,46,2019,18214,1573689600,PROVIDER1022,ORD2482,WSE1001,TRU1010,WSE1001
17/11/2019,17,00,00,11,4,00,46,2019,18217,1573948800,15/11/2019,15,00,00,11,4,00,46,2019,18215,1573776000,PROVIDER1022,ORD2483,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,16/11/2019,16,00,00,11,4,00,46,2019,18216,1573862400,PROVIDER1022,ORD2484,WSE1001,TRU1010,WSE1001
19/11/2019,19,00,00,11,4,00,47,2019,18219,1574121600,17/11/2019,17,00,00,11,4,00,46,2019,18217,1573948800,PROVIDER1022,ORD2485,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,18/11/2019,18,00,00,11,4,00,46,2019,18218,1574035200,PROVIDER1022,ORD2486,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,19/11/2019,19,00,00,11,4,00,47,2019,18219,1574121600,PROVIDER1022,ORD2487,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,20/11/2019,20,00,00,11,4,00,47,2019,18220,1574208000,PROVIDER1022,ORD2488,WSE1001,TRU1010,WSE1001
23/11/2019,23,00,00,11,4,00,47,2019,18223,1574467200,21/11/2019,21,00,00,11,4,00,47,2019,18221,1574294400,PROVIDER1022,ORD2489,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,22/11/2019,22,00,00,11,4,00,47,2019,18222,1574380800,PROVIDER1022,ORD2490,WSE1001,TRU1010,WSE1001
25/11/2019,25,00,00,11,4,00,47,2019,18225,1574640000,23/11/2019,23,00,00,11,4,00,47,2019,18223,1574467200,PROVIDER1022,ORD2491,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,24/11/2019,24,00,00,11,4,00,47,2019,18224,1574553600,PROVIDER1022,ORD2492,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,25/11/2019,25,00,00,11,4,00,47,2019,18225,1574640000,PROVIDER1022,ORD2493,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,26/11/2019,26,00,00,11,4,00,48,2019,18226,1574726400,PROVIDER1022,ORD2494,WSE1001,TRU1010,WSE1001
29/11/2019,29,00,00,11,4,00,48,2019,18229,1574985600,27/11/2019,27,00,00,11,4,00,48,2019,18227,1574812800,PROVIDER1022,ORD2495,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,28/11/2019,28,00,00,11,4,00,48,2019,18228,1574899200,PROVIDER1022,ORD2496,WSE1001,TRU1010,WSE1001
1/12/2019,01,00,00,12,4,00,48,2019,18231,1575158400,29/11/2019,29,00,00,11,4,00,48,2019,18229,1574985600,PROVIDER1022,ORD2497,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,30/11/2019,30,00,00,11,4,00,48,2019,18230,1575072000,PROVIDER1022,ORD2498,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,1/12/2019,01,00,00,12,4,00,48,2019,18231,1575158400,PROVIDER1022,ORD2499,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,2/12/2019,02,00,00,12,4,00,48,2019,18232,1575244800,PROVIDER1022,ORD2500,WSE1001,TRU1010,WSE1001
5/12/2019,05,00,00,12,4,00,49,2019,18235,1575504000,3/12/2019,03,00,00,12,4,00,49,2019,18233,1575331200,PROVIDER1021,ORD2501,WSE1001,TRU1010,WSE1001
"",,,,,,,,,0,0,4/12/2019,04,00,00,12,4,00,49,2019,18234,1575417600,PROVIDER1021,ORD2502,WSE1001,TRU1010,WSE1001
7/12/2019,07,00,00,12,4,00,49,2019,18237,1575676800,5/12/2019,05,00,00,12,4,00,49,2019,18235,1575504000,PROVIDER1022,ORD2503,WSE1001,TRU1010,WSE1001
