Actual Arrival Date,Actual Arrival Date (Day),Actual Arrival Date (Hour),Actual Arrival Date (Minute),Actual Arrival Date (Month),Actual Arrival Date (Quarter),Actual Arrival Date (Second),Actual Arrival Date (Week),Actual Arrival Date (Year),Actual Arrival Date (Epoch days),Actual Arrival Date (Epoch seconds),Communicating With(Provider ID and Customer ID),Customer ID,Order Stage,Order Type,Ordered Date,Ordered Date (Day),Ordered Date (Hour),Ordered Date (Minute),Ordered Date (Month),Ordered Date (Quarter),Ordered Date (Second),Ordered Date (Week),Ordered Date (Year),Ordered Date (Epoch days),Ordered Date (Epoch seconds),Ordered ID,Ordered Quantity,Product IDs,Product Name,Promised Arrival Date,Promised Arrival Date (Day),Promised Arrival Date (Hour),Promised Arrival Date (Minute),Promised Arrival Date (Month),Promised Arrival Date (Quarter),Promised Arrival Date (Second),Promised Arrival Date (Week),Promised Arrival Date (Year),Promised Arrival Date (Epoch days),Promised Arrival Date (Epoch seconds),Warehouse IDs
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1021,Order Shipped,Purchase,8/20/2019,20,00,00,08,3,00,34,2019,18128,1566259200,ORD2397,500,PRO1117,�Blueberries,8/22/2019,22,00,00,08,3,00,34,2019,18130,1566432000,WSW1001
8/24/2019,24,00,00,08,3,00,34,2019,18132,1566604800,SERVICEPROVIDER1009,PROVIDER1021,Item Delivered,Purchase,8/21/2019,21,00,00,08,3,00,34,2019,18129,1566345600,ORD2398,1500,PRO1118,�Kiwifruit,8/23/2019,23,00,00,08,3,00,34,2019,18131,1566518400,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1021,Ordered,Purchase,8/22/2019,22,00,00,08,3,00,34,2019,18130,1566432000,ORD2399,1000,PRO1119,�Passionfruit,8/24/2019,24,00,00,08,3,00,34,2019,18132,1566604800,WSW1001
8/26/2019,26,00,00,08,3,00,34,2019,18134,1566777600,SERVICEPROVIDER1009,PROVIDER1021,Order Received,Purchase,8/23/2019,23,00,00,08,3,00,34,2019,18131,1566518400,ORD2400,500,PRO1120,�Rockmelons�,8/25/2019,25,00,00,08,3,00,34,2019,18133,1566691200,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Picked,Purchase,8/24/2019,24,00,00,08,3,00,34,2019,18132,1566604800,ORD2401,1500,PRO1121,Honeydew Melons,8/26/2019,26,00,00,08,3,00,34,2019,18134,1566777600,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1021,Order Packaged,Purchase,8/25/2019,25,00,00,08,3,00,34,2019,18133,1566691200,ORD2402,1000,PRO1122,�Plums,8/27/2019,27,00,00,08,3,00,35,2019,18135,1566864000,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Shipped,Purchase,8/26/2019,26,00,00,08,3,00,34,2019,18134,1566777600,ORD2403,500,PRO1123,mandarins,8/28/2019,28,00,00,08,3,00,35,2019,18136,1566950400,WSW1001
8/30/2019,30,00,00,08,3,00,35,2019,18138,1567123200,SERVICEPROVIDER1009,PROVIDER1022,Item Delivered,Purchase,8/27/2019,27,00,00,08,3,00,35,2019,18135,1566864000,ORD2404,1000,PRO1124,Bacon,8/29/2019,29,00,00,08,3,00,35,2019,18137,1567036800,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Ordered,Purchase,8/28/2019,28,00,00,08,3,00,35,2019,18136,1566950400,ORD2405,500,PRO1125,Sausage,8/30/2019,30,00,00,08,3,00,35,2019,18138,1567123200,WSW1001
1/9/2019,09,00,00,01,1,00,02,2019,17905,1546992000,SERVICEPROVIDER1009,PROVIDER1022,Order Received,Purchase,8/29/2019,29,00,00,08,3,00,35,2019,18137,1567036800,ORD2406,1000,PRO1126,Ham,8/31/2019,31,00,00,08,3,00,35,2019,18139,1567209600,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Picked,Purchase,8/30/2019,30,00,00,08,3,00,35,2019,18138,1567123200,ORD2407,1500,PRO1127,Pepperoni,1/9/2019,09,00,00,01,1,00,02,2019,17905,1546992000,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Packaged,Purchase,8/31/2019,31,00,00,08,3,00,35,2019,18139,1567209600,ORD2408,1000,PRO1128,Salami�,2/9/2019,09,00,00,02,1,00,06,2019,17936,1549670400,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Shipped,Purchase,1/9/2019,09,00,00,01,1,00,02,2019,17905,1546992000,ORD2409,500,PRO1129,Steak,3/9/2019,09,00,00,03,1,00,10,2019,17964,1552089600,WSW1001
5/9/2019,09,00,00,05,2,00,19,2019,18025,1557360000,SERVICEPROVIDER1009,PROVIDER1022,Item Delivered,Purchase,2/9/2019,09,00,00,02,1,00,06,2019,17936,1549670400,ORD2410,1500,PRO1130,Ribs�,4/9/2019,09,00,00,04,2,00,15,2019,17995,1554768000,WSW1001
6/9/2019,09,00,00,06,2,00,23,2019,18056,1560038400,SERVICEPROVIDER1009,PROVIDER1022,Order Received,Purchase,3/9/2019,09,00,00,03,1,00,10,2019,17964,1552089600,ORD2411,1000,PRO1131,Lamb Packaged,5/9/2019,09,00,00,05,2,00,19,2019,18025,1557360000,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Picked,Purchase,4/9/2019,09,00,00,04,2,00,15,2019,17995,1554768000,ORD2412,500,PRO1132,Turkey Packaged,6/9/2019,09,00,00,06,2,00,23,2019,18056,1560038400,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Packaged,Purchase,5/9/2019,09,00,00,05,2,00,19,2019,18025,1557360000,ORD2413,1500,PRO1133,Venison Packaged,7/9/2019,09,00,00,07,3,00,28,2019,18086,1562630400,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Shipped,Purchase,6/9/2019,09,00,00,06,2,00,23,2019,18056,1560038400,ORD2414,1500,PRO1134,Duck Packaged,8/9/2019,09,00,00,08,3,00,32,2019,18117,1565308800,WSW1001
10/9/2019,09,00,00,10,4,00,41,2019,18178,1570579200,SERVICEPROVIDER1009,PROVIDER1022,Item Delivered,Purchase,7/9/2019,09,00,00,07,3,00,28,2019,18086,1562630400,ORD2415,1000,PRO1135,Wild Bear Packaged,9/9/2019,09,00,00,09,3,00,36,2019,18148,1567987200,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Ordered,Purchase,8/9/2019,09,00,00,08,3,00,32,2019,18117,1565308800,ORD2416,500,PRO1136,Bison Packaged,10/9/2019,09,00,00,10,4,00,41,2019,18178,1570579200,WSW1001
12/9/2019,09,00,00,12,4,00,49,2019,18239,1575849600,SERVICEPROVIDER1009,PROVIDER1022,Order Received,Purchase,9/9/2019,09,00,00,09,3,00,36,2019,18148,1567987200,ORD2417,1000,PRO1137,Goose Packaged,11/9/2019,09,00,00,11,4,00,45,2019,18209,1573257600,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Picked,Purchase,10/9/2019,09,00,00,10,4,00,41,2019,18178,1570579200,ORD2418,1000,PRO1138,Rabbit Packaged,12/9/2019,09,00,00,12,4,00,49,2019,18239,1575849600,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Packaged,Purchase,11/9/2019,09,00,00,11,4,00,45,2019,18209,1573257600,ORD2419,1000,PRO1139,Pheasant Packaged,9/13/2019,13,00,00,09,3,00,37,2019,18152,1568332800,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Shipped,Purchase,12/9/2019,09,00,00,12,4,00,49,2019,18239,1575849600,ORD2420,500,PRO1140,Brown Ale,9/14/2019,14,00,00,09,3,00,37,2019,18153,1568419200,WSW1001
9/16/2019,16,00,00,09,3,00,37,2019,18155,1568592000,SERVICEPROVIDER1009,PROVIDER1022,Item Delivered,Purchase,9/13/2019,13,00,00,09,3,00,37,2019,18152,1568332800,ORD2421,1000,PRO1141,Pale Ale,9/15/2019,15,00,00,09,3,00,37,2019,18154,1568505600,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Ordered,Purchase,9/14/2019,14,00,00,09,3,00,37,2019,18153,1568419200,ORD2422,1000,PRO1142,India Pale Ale (IPA),9/16/2019,16,00,00,09,3,00,37,2019,18155,1568592000,WSW1001
9/18/2019,18,00,00,09,3,00,38,2019,18157,1568764800,SERVICEPROVIDER1009,PROVIDER1022,Order Received,Purchase,9/15/2019,15,00,00,09,3,00,37,2019,18154,1568505600,ORD2423,1000,PRO1143,Porter,9/17/2019,17,00,00,09,3,00,38,2019,18156,1568678400,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Picked,Purchase,9/16/2019,16,00,00,09,3,00,37,2019,18155,1568592000,ORD2424,1000,PRO1144,Stout,9/18/2019,18,00,00,09,3,00,38,2019,18157,1568764800,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Packaged,Purchase,9/17/2019,17,00,00,09,3,00,38,2019,18156,1568678400,ORD2425,1000,PRO1145,Belgian Style Beer,9/19/2019,19,00,00,09,3,00,38,2019,18158,1568851200,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Shipped,Purchase,9/18/2019,18,00,00,09,3,00,38,2019,18157,1568764800,ORD2426,500,PRO1146,Wheat Beer,9/20/2019,20,00,00,09,3,00,38,2019,18159,1568937600,WSW1001
9/22/2019,22,00,00,09,3,00,38,2019,18161,1569110400,SERVICEPROVIDER1009,PROVIDER1022,Item Delivered,Purchase,9/19/2019,19,00,00,09,3,00,38,2019,18158,1568851200,ORD2427,1000,PRO1147,American Sour,9/21/2019,21,00,00,09,3,00,38,2019,18160,1569024000,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Ordered,Purchase,9/20/2019,20,00,00,09,3,00,38,2019,18159,1568937600,ORD2428,500,PRO1148,Belgian Fruit Lambic,9/22/2019,22,00,00,09,3,00,38,2019,18161,1569110400,WSW1001
9/24/2019,24,00,00,09,3,00,39,2019,18163,1569283200,SERVICEPROVIDER1009,PROVIDER1022,Order Received,Purchase,9/21/2019,21,00,00,09,3,00,38,2019,18160,1569024000,ORD2429,1000,PRO1149,Flanders Red Ale,9/23/2019,23,00,00,09,3,00,38,2019,18162,1569196800,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Picked,Purchase,9/22/2019,22,00,00,09,3,00,38,2019,18161,1569110400,ORD2430,0,PRO1150,Belgian Gueuze,9/24/2019,24,00,00,09,3,00,39,2019,18163,1569283200,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Packaged,Purchase,9/23/2019,23,00,00,09,3,00,38,2019,18162,1569196800,ORD2431,0,PRO1151,Pale Lagers and Pilsners,9/25/2019,25,00,00,09,3,00,39,2019,18164,1569369600,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Shipped,Purchase,9/24/2019,24,00,00,09,3,00,39,2019,18163,1569283200,ORD2432,0,PRO1152,Dark Lagers,9/26/2019,26,00,00,09,3,00,39,2019,18165,1569456000,WSW1001
9/28/2019,28,00,00,09,3,00,39,2019,18167,1569628800,SERVICEPROVIDER1009,PROVIDER1022,Item Delivered,Purchase,9/25/2019,25,00,00,09,3,00,39,2019,18164,1569369600,ORD2433,0,PRO1153,German-Style Bocks,9/27/2019,27,00,00,09,3,00,39,2019,18166,1569542400,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Ordered,Purchase,9/26/2019,26,00,00,09,3,00,39,2019,18165,1569456000,ORD2434,0,PRO1154,Spaghetti�,9/28/2019,28,00,00,09,3,00,39,2019,18167,1569628800,WSW1001
9/30/2019,30,00,00,09,3,00,39,2019,18169,1569801600,SERVICEPROVIDER1009,PROVIDER1022,Order Received,Purchase,9/27/2019,27,00,00,09,3,00,39,2019,18166,1569542400,ORD2435,0,PRO1155,Tagliatelle,9/29/2019,29,00,00,09,3,00,39,2019,18168,1569715200,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1021,Order Picked,Purchase,9/28/2019,28,00,00,09,3,00,39,2019,18167,1569628800,ORD2436,0,PRO1156,Boccoli,9/30/2019,30,00,00,09,3,00,39,2019,18169,1569801600,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Packaged,Purchase,9/29/2019,29,00,00,09,3,00,39,2019,18168,1569715200,ORD2437,0,PRO1157,Anelli,1/10/2019,10,00,00,01,1,00,02,2019,17906,1547078400,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Order Shipped,Purchase,9/30/2019,30,00,00,09,3,00,39,2019,18169,1569801600,ORD2438,0,PRO1158,Castellane,2/10/2019,10,00,00,02,1,00,06,2019,17937,1549756800,WSW1001
4/10/2019,10,00,00,04,2,00,15,2019,17996,1554854400,SERVICEPROVIDER1009,PROVIDER1022,Item Delivered,Purchase,1/10/2019,10,00,00,01,1,00,02,2019,17906,1547078400,ORD2439,0,PRO1159,Chifferi,3/10/2019,10,00,00,03,1,00,10,2019,17965,1552176000,WSW1001
"",,,,,,,,,0,0,SERVICEPROVIDER1009,PROVIDER1022,Ordered,Purchase,2/10/2019,10,00,00,02,1,00,06,2019,17937,1549756800,ORD2440,0,PRO1160,Farfalle,4/10/2019,10,00,00,04,2,00,15,2019,17996,1554854400,WSW1001
6/10/2019,10,00,00,06,2,00,23,2019,18057,1560124800,RETAILER1015,PROVIDER1021,Order Received,Purchase,3/10/2019,10,00,00,03,1,00,10,2019,17965,1552176000,ORD2441,1000,PRO1001,Potatos,5/10/2019,10,00,00,05,2,00,19,2019,18026,1557446400,WSE1001
"",,,,,,,,,0,0,RETAILER1015,PROVIDER1021,Order Picked,Purchase,4/10/2019,10,00,00,04,2,00,15,2019,17996,1554854400,ORD2442,500,PRO1002,Onions,6/10/2019,10,00,00,06,2,00,23,2019,18057,1560124800,WSE1001
"",,,,,,,,,0,0,RETAILER1015,PROVIDER1021,Order Packaged,Purchase,5/10/2019,10,00,00,05,2,00,19,2019,18026,1557446400,ORD2443,1000,PRO1003,Tomatos,7/10/2019,10,00,00,07,3,00,28,2019,18087,1562716800,WSE1001
"",,,,,,,,,0,0,RETAILER1015,PROVIDER1021,Order Shipped,Purchase,6/10/2019,10,00,00,06,2,00,23,2019,18057,1560124800,ORD2444,500,PRO1004,Beet Roots,8/10/2019,10,00,00,08,3,00,32,2019,18118,1565395200,WSE1001
10/10/2019,10,00,00,10,4,00,41,2019,18179,1570665600,RETAILER1015,PROVIDER1021,Item Delivered,Purchase,7/10/2019,10,00,00,07,3,00,28,2019,18087,1562716800,ORD2445,1500,PRO1005,Carrots,9/10/2019,10,00,00,09,3,00,37,2019,18149,1568073600,WSE1001
"",,,,,,,,,0,0,RETAILER1015,PROVIDER1022,Ordered,Purchase,8/10/2019,10,00,00,08,3,00,32,2019,18118,1565395200,ORD2446,500,PRO1006,Ferrero Rocher,10/10/2019,10,00,00,10,4,00,41,2019,18179,1570665600,WSE1001
12/10/2019,10,00,00,12,4,00,50,2019,18240,1575936000,RETAILER1015,PROVIDER1022,Order Received,Purchase,9/10/2019,10,00,00,09,3,00,37,2019,18149,1568073600,ORD2447,1500,PRO1007,Cadbury Dairy Milk,11/10/2019,10,00,00,11,4,00,45,2019,18210,1573344000,WSE1001
"",,,,,,,,,0,0,RETAILER1015,PROVIDER1022,Order Picked,Purchase,10/10/2019,10,00,00,10,4,00,41,2019,18179,1570665600,ORD2448,500,PRO1008,Hershey's,12/10/2019,10,00,00,12,4,00,50,2019,18240,1575936000,WSE1001
"",,,,,,,,,0,0,RETAILER1015,PROVIDER1022,Order Packaged,Purchase,11/10/2019,10,00,00,11,4,00,45,2019,18210,1573344000,ORD2449,1500,PRO1009,Skim Milk,10/13/2019,13,00,00,10,4,00,41,2019,18182,1570924800,WSE1001
"",,,,,,,,,0,0,RETAILER1015,PROVIDER1022,Order Shipped,Purchase,12/10/2019,10,00,00,12,4,00,50,2019,18240,1575936000,ORD2450,1000,PRO1010,Lowfat Milk,10/14/2019,14,00,00,10,4,00,41,2019,18183,1571011200,WSE1001
10/16/2019,16,00,00,10,4,00,42,2019,18185,1571184000,RETAILER1015,PROVIDER1022,Item Delivered,Purchase,10/13/2019,13,00,00,10,4,00,41,2019,18182,1570924800,ORD2451,500,PRO1011,Jellied eels,10/15/2019,15,00,00,10,4,00,42,2019,18184,1571097600,WSE1001
"",,,,,,,,,0,0,RETAILER1015,PROVIDER1022,Ordered,Purchase,10/14/2019,14,00,00,10,4,00,41,2019,18183,1571011200,ORD2452,1500,PRO1012,MonkFish,10/16/2019,16,00,00,10,4,00,42,2019,18185,1571184000,WSE1001
10/18/2019,18,00,00,10,4,00,42,2019,18187,1571356800,RETAILER1015,PROVIDER1022,Order Received,Purchase,10/15/2019,15,00,00,10,4,00,42,2019,18184,1571097600,ORD2453,1000,PRO1013,Basa,10/17/2019,17,00,00,10,4,00,42,2019,18186,1571270400,WSE1001
"",,,,,,,,,0,0,RETAILER1015,PROVIDER1022,Order Picked,Purchase,10/16/2019,16,00,00,10,4,00,42,2019,18185,1571184000,ORD2454,500,PRO1014,Yoplait,10/18/2019,18,00,00,10,4,00,42,2019,18187,1571356800,WSE1001
"",,,,,,,,,0,0,RETAILER1015,PROVIDER1022,Order Packaged,Purchase,10/17/2019,17,00,00,10,4,00,42,2019,18186,1571270400,ORD2455,1000,PRO1015,Chobani,10/19/2019,19,00,00,10,4,00,42,2019,18188,1571443200,WSE1001
"",,,,,,,,,0,0,RETAILER1015,PROVIDER1022,Order Shipped,Purchase,10/18/2019,18,00,00,10,4,00,42,2019,18187,1571356800,ORD2456,500,PRO1016,Dannon,10/20/2019,20,00,00,10,4,00,42,2019,18189,1571529600,WSE1001
10/22/2019,22,00,00,10,4,00,43,2019,18191,1571702400,RETAILER1015,PROVIDER1021,Item Delivered,Purchase,10/19/2019,19,00,00,10,4,00,42,2019,18188,1571443200,ORD2457,1000,PRO1017,Apple,10/21/2019,21,00,00,10,4,00,42,2019,18190,1571616000,WSE1001
"",,,,,,,,,0,0,RETAILER1015,PROVIDER1021,Ordered,Purchase,10/20/2019,20,00,00,10,4,00,42,2019,18189,1571529600,ORD2458,1500,PRO1018,Banana,10/22/2019,22,00,00,10,4,00,43,2019,18191,1571702400,WSE1001
10/24/2019,24,00,00,10,4,00,43,2019,18193,1571875200,RETAILER1015,PROVIDER1021,Order Received,Purchase,10/21/2019,21,00,00,10,4,00,42,2019,18190,1571616000,ORD2459,1000,PRO1019,Mango,10/23/2019,23,00,00,10,4,00,43,2019,18192,1571788800,WSE1001
"",,,,,,,,,0,0,RETAILER1015,PROVIDER1021,Order Picked,Purchase,10/22/2019,22,00,00,10,4,00,43,2019,18191,1571702400,ORD2460,500,PRO1020,Orange,10/24/2019,24,00,00,10,4,00,43,2019,18193,1571875200,WSE1001
"",,,,,,,,,0,0,RETAILER1015,PROVIDER1021,Order Packaged,Purchase,10/23/2019,23,00,00,10,4,00,43,2019,18192,1571788800,ORD2461,0,PRO1021,Strawberries,10/25/2019,25,00,00,10,4,00,43,2019,18194,1571961600,WSE1001
"",,,,,,,,,0,0,RETAILER1015,PROVIDER1022,Order Shipped,Purchase,10/24/2019,24,00,00,10,4,00,43,2019,18193,1571875200,ORD2462,0,PRO1022,Adobe Breads,10/26/2019,26,00,00,10,4,00,43,2019,18195,1572048000,WSE1001
10/28/2019,28,00,00,10,4,00,43,2019,18197,1572220800,RETAILER1015,PROVIDER1022,Item Delivered,Purchase,10/25/2019,25,00,00,10,4,00,43,2019,18194,1571961600,ORD2463,0,PRO1023,Liberica,10/27/2019,27,00,00,10,4,00,43,2019,18196,1572134400,WSE1001
"",,,,,,,,,0,0,RETAILER1015,PROVIDER1022,Ordered,Purchase,10/26/2019,26,00,00,10,4,00,43,2019,18195,1572048000,ORD2464,0,PRO1024,Excelsa,10/28/2019,28,00,00,10,4,00,43,2019,18197,1572220800,WSE1001
10/30/2019,30,00,00,10,4,00,44,2019,18199,1572393600,RETAILER1015,PROVIDER1022,Order Received,Purchase,10/27/2019,27,00,00,10,4,00,43,2019,18196,1572134400,ORD2465,0,PRO1025,Bigelow�Tea�Company,10/29/2019,29,00,00,10,4,00,44,2019,18198,1572307200,WSE1001
"",,,,,,,,,0,0,SERVICEPROVIDER1005,PROVIDER1022,Order Picked,Purchase,10/28/2019,28,00,00,10,4,00,43,2019,18197,1572220800,ORD2466,0,PRO1026,Yogi�Tea,10/30/2019,30,00,00,10,4,00,44,2019,18199,1572393600,WSE1001
"",,,,,,,,,0,0,SERVICEPROVIDER1005,PROVIDER1022,Order Packaged,Purchase,10/29/2019,29,00,00,10,4,00,44,2019,18198,1572307200,ORD2467,0,PRO1027,Chicken Packaged,10/31/2019,31,00,00,10,4,00,44,2019,18200,1572480000,WSE1001
"",,,,,,,,,0,0,SERVICEPROVIDER1005,PROVIDER1022,Order Shipped,Purchase,10/30/2019,30,00,00,10,4,00,44,2019,18199,1572393600,ORD2468,0,PRO1028,Beef Packaged,1/11/2019,11,00,00,01,1,00,02,2019,17907,1547164800,WSE1001
3/11/2019,11,00,00,03,1,00,10,2019,17966,1552262400,SERVICEPROVIDER1005,PROVIDER1022,Item Delivered,Purchase,10/31/2019,31,00,00,10,4,00,44,2019,18200,1572480000,ORD2469,0,PRO1029,Pork Packaged,2/11/2019,11,00,00,02,1,00,06,2019,17938,1549843200,WSE1001
"",,,,,,,,,0,0,SERVICEPROVIDER1005,PROVIDER1022,Ordered,Purchase,1/11/2019,11,00,00,01,1,00,02,2019,17907,1547164800,ORD2470,0,PRO1030,Philadelphia,3/11/2019,11,00,00,03,1,00,10,2019,17966,1552262400,WSE1001
5/11/2019,11,00,00,05,2,00,19,2019,18027,1557532800,SERVICEPROVIDER1005,PROVIDER1022,Order Received,Purchase,2/11/2019,11,00,00,02,1,00,06,2019,17938,1549843200,ORD2471,500,PRO1031,American Garden,4/11/2019,11,00,00,04,2,00,15,2019,17997,1554940800,WSE1001
"",,,,,,,,,0,0,SERVICEPROVIDER1005,PROVIDER1022,Order Picked,Purchase,3/11/2019,11,00,00,03,1,00,10,2019,17966,1552262400,ORD2472,1000,PRO1032,Chicken's Egg,5/11/2019,11,00,00,05,2,00,19,2019,18027,1557532800,WSE1001
"",,,,,,,,,0,0,SERVICEPROVIDER1005,PROVIDER1021,Order Packaged,Purchase,4/11/2019,11,00,00,04,2,00,15,2019,17997,1554940800,ORD2473,1000,PRO1033,Capcicums,6/11/2019,11,00,00,06,2,00,24,2019,18058,1560211200,WSE1001
"",,,,,,,,,0,0,SERVICEPROVIDER1005,PROVIDER1022,Order Shipped,Purchase,5/11/2019,11,00,00,05,2,00,19,2019,18027,1557532800,ORD2474,1000,PRO1034,Milk Mist,7/11/2019,11,00,00,07,3,00,28,2019,18088,1562803200,WSE1001
9/11/2019,11,00,00,09,3,00,37,2019,18150,1568160000,SERVICEPROVIDER1005,PROVIDER1022,Item Delivered,Purchase,6/11/2019,11,00,00,06,2,00,24,2019,18058,1560211200,ORD2475,1000,PRO1035,Nandini,8/11/2019,11,00,00,08,3,00,32,2019,18119,1565481600,WSE1001
"",,,,,,,,,0,0,SERVICEPROVIDER1005,PROVIDER1021,Order Packaged,Purchase,7/11/2019,11,00,00,07,3,00,28,2019,18088,1562803200,ORD2476,1000,PRO1036,Pine Apple,9/11/2019,11,00,00,09,3,00,37,2019,18150,1568160000,WSE1001
"",,,,,,,,,0,0,SERVICEPROVIDER1005,PROVIDER1021,Order Shipped,Purchase,8/11/2019,11,00,00,08,3,00,32,2019,18119,1565481600,ORD2477,500,PRO1037,Goava,10/11/2019,11,00,00,10,4,00,41,2019,18180,1570752000,WSE1001
12/11/2019,11,00,00,12,4,00,50,2019,18241,1576022400,SERVICEPROVIDER1005,PROVIDER1022,Item Delivered,Purchase,9/11/2019,11,00,00,09,3,00,37,2019,18150,1568160000,ORD2478,1000,PRO1038,Anadama Breads,11/11/2019,11,00,00,11,4,00,45,2019,18211,1573430400,WSE1001
11/13/2019,13,00,00,11,4,00,46,2019,18213,1573603200,SERVICEPROVIDER1005,PROVIDER1022,Order Received,Purchase,10/11/2019,11,00,00,10,4,00,41,2019,18180,1570752000,ORD2479,500,PRO1039,Arabica,12/11/2019,11,00,00,12,4,00,50,2019,18241,1576022400,WSE1001
"",,,,,,,,,0,0,SERVICEPROVIDER1005,PROVIDER1021,Order Picked,Purchase,11/11/2019,11,00,00,11,4,00,45,2019,18211,1573430400,ORD2480,1000,PRO1040,Lettuce Leaf,11/13/2019,13,00,00,11,4,00,46,2019,18213,1573603200,WSE1001
"",,,,,,,,,0,0,SERVICEPROVIDER1005,PROVIDER1022,Order Packaged,Purchase,12/11/2019,11,00,00,12,4,00,50,2019,18241,1576022400,ORD2481,500,PRO1041,Zinfandel,11/14/2019,14,00,00,11,4,00,46,2019,18214,1573689600,WSE1001
"",,,,,,,,,0,0,SERVICEPROVIDER1005,PROVIDER1022,Order Shipped,Purchase,11/13/2019,13,00,00,11,4,00,46,2019,18213,1573603200,ORD2482,1500,PRO1042,Syrah,11/15/2019,15,00,00,11,4,00,46,2019,18215,1573776000,WSE1001
11/17/2019,17,00,00,11,4,00,46,2019,18217,1573948800,SERVICEPROVIDER1005,PROVIDER1022,Item Delivered,Purchase,11/14/2019,14,00,00,11,4,00,46,2019,18214,1573689600,ORD2483,1500,PRO1043,Chardonnay,11/16/2019,16,00,00,11,4,00,46,2019,18216,1573862400,WSE1001
"",,,,,,,,,0,0,SERVICEPROVIDER1005,PROVIDER1022,Ordered,Purchase,11/15/2019,15,00,00,11,4,00,46,2019,18215,1573776000,ORD2484,1000,PRO1044,Merlot,11/17/2019,17,00,00,11,4,00,46,2019,18217,1573948800,WSE1001
11/19/2019,19,00,00,11,4,00,47,2019,18219,1574121600,SERVICEPROVIDER1005,PROVIDER1022,Order Received,Purchase,11/16/2019,16,00,00,11,4,00,46,2019,18216,1573862400,ORD2485,1000,PRO1045,Luzianne�,11/18/2019,18,00,00,11,4,00,46,2019,18218,1574035200,WSE1001
"",,,,,,,,,0,0,SERVICEPROVIDER1005,PROVIDER1022,Order Picked,Purchase,11/17/2019,17,00,00,11,4,00,46,2019,18217,1573948800,ORD2486,1000,PRO1046,Robusta,11/19/2019,19,00,00,11,4,00,47,2019,18219,1574121600,WSE1001
"",,,,,,,,,0,0,SERVICEPROVIDER1005,PROVIDER1022,Order Packaged,Purchase,11/18/2019,18,00,00,11,4,00,46,2019,18218,1574035200,ORD2487,1000,PRO1047,Red Diamond,11/20/2019,20,00,00,11,4,00,47,2019,18220,1574208000,WSE1001
"",,,,,,,,,0,0,SERVICEPROVIDER1005,PROVIDER1022,Order Shipped,Purchase,11/19/2019,19,00,00,11,4,00,47,2019,18219,1574121600,ORD2488,1000,PRO1048,Boston Brown Breads,11/21/2019,21,00,00,11,4,00,47,2019,18221,1574294400,WSE1001
11/23/2019,23,00,00,11,4,00,47,2019,18223,1574467200,SERVICEPROVIDER1005,PROVIDER1022,Item Delivered,Purchase,11/20/2019,20,00,00,11,4,00,47,2019,18220,1574208000,ORD2489,500,PRO1049,Cuban Breads,11/22/2019,22,00,00,11,4,00,47,2019,18222,1574380800,WSE1001
